uri,get_query,post_data,method,label
/news/article.php,offset=0&count=20,username=john&password=pass123,POST,Valid
/admin/users.php,,,GET,Valid
/logout.php,id=1&lang=en,username=john&password=pass123,POST,Valid
/about.php,,,GET,Valid
/home.php,offset=0&count=20,,GET,Valid
/api/v1/auth/token,id=2&name=product,,GET,Valid
/api/v2/data,,,GET,Valid
/search.php,filter=active,username=john&password=pass123,POST,Valid
/assets/logo.png,,,GET,Valid
/admin/users.php,,,GET,Valid
/robots.txt,token=abc123,,GET,Valid
/checkout.php,,,GET,Valid
/login.php,id=2&name=product,email=test@example.com&name=John,POST,Valid
/api/products,,,GET,Valid
/about.php,lang=ar,,GET,Valid
/index.html,id=1&lang=en,,GET,Valid
/register.php,username=john&remember=1,,GET,Valid
/api/v2/data,,login=john&pass=secret123,POST,Valid
/admin/panel.php,,,GET,Valid
/home.php,filter=active,,GET,Valid
/sitemap.xml,,,GET,Valid
/static/css/main.css,id=5,username=john&password=pass123,POST,Valid
/static/js/app.js,user=john&role=admin,,GET,Valid
/user/settings,user=john&role=admin,title=Hello&body=World,POST,Valid
/search.php,page=1&limit=10,username=admin&password=adminpass,POST,Valid
/api/products,offset=0&count=20,,GET,Valid
/sitemap.xml,page=about,login=john&pass=secret123,POST,Valid
/shop/item,theme=dark,email=test@example.com&name=John,POST,Valid
/assets/style.css,category=tech&sort=date,username=admin&password=adminpass,POST,Valid
/cart.php,token=abc123,comment=Nice+post&post_id=3,POST,Valid
/api/v2/data,,title=Hello&body=World,POST,Valid
/shop/checkout,q=hello+world,comment=Nice+post&post_id=3,POST,Valid
/api/orders,id=2&name=product,product_id=5&qty=2,POST,Valid
/sitemap.xml,id=2&name=product,,GET,Valid
/static/js/app.js,token=abc123,,GET,Valid
/cart.php,id=1,title=Hello&body=World,POST,Valid
/static/js/app.js,,login=john&pass=secret123,POST,Valid
/about.php,id=2&name=product,title=Hello&body=World,POST,Valid
/assets/logo.png,,,GET,Valid
/api/orders,,,GET,Valid
/robots.txt,user=john&role=admin,,GET,Valid
/sitemap.xml,,,GET,Valid
/home.php,id=1&lang=en,comment=Nice+post&post_id=3,POST,Valid
/assets/logo.png,token=abc123,,GET,Valid
/login.php,theme=dark,,GET,Valid
/blog/post.php,token=abc123,,GET,Valid
/products.php,username=john&remember=1,username=admin&password=adminpass,POST,Valid
/dashboard.php,,,GET,Valid
/api/orders,token=abc123,,GET,Valid
/shop/item,username=john&remember=1,title=Hello&body=World,POST,Valid
/sitemap.xml,filter=active,login=john&pass=secret123,POST,Valid
/blog/post.php,id=2&name=product,,GET,Valid
/shop/cart,page=1&limit=10,title=Hello&body=World,POST,Valid
/api/v2/data,offset=0&count=20,,GET,Valid
/search.php,filter=active,,GET,Valid
/shop/item,theme=dark,,GET,Valid
/assets/style.css,,email=test@example.com&name=John,POST,Valid
/sitemap.xml,id=1,,GET,Valid
/robots.txt,id=2&name=product,,GET,Valid
/index.html,filter=active,email=test@example.com&name=John,POST,Valid
/checkout.php,offset=0&count=20,comment=Nice+post&post_id=3,POST,Valid
/index.html,,username=admin&password=adminpass,POST,Valid
/user/settings,,,GET,Valid
/products.php,category=tech&sort=date,,GET,Valid
/dashboard.php,theme=dark,,GET,Valid
/sitemap.xml,id=1&lang=en,,GET,Valid
/sitemap.xml,user=john&role=admin,comment=Nice+post&post_id=3,POST,Valid
/index.php,page=about,,GET,Valid
/assets/style.css,category=tech&sort=date,,GET,Valid
/api/v2/data,,,GET,Valid
/contact.php,token=abc123,,GET,Valid
/api/products,username=john&remember=1,username=john&password=pass123,POST,Valid
/assets/logo.png,offset=0&count=20,title=Hello&body=World,POST,Valid
/settings.php,token=abc123,,GET,Valid
/logout.php,,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/cart.php,,username=admin&password=adminpass,POST,Valid
/assets/style.css,,,GET,Valid
/api/v1/auth/token,token=abc123,user=ayad&pwd=mypass,POST,Valid
/news/article.php,,,GET,Valid
/api/orders,id=5,,GET,Valid
/about.php,,,GET,Valid
/contact.php,q=hello+world,,GET,Valid
/settings.php,id=1&lang=en,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/search.php,lang=ar,,GET,Valid
/api/v1/auth/token,id=1&lang=en,email=test@example.com&name=John,POST,Valid
/cart.php,q=hello+world,email=test@example.com&name=John,POST,Valid
/blog/post.php,,,GET,Valid
/blog/post.php,id=5,username=admin&password=adminpass,POST,Valid
/api/orders,id=2&name=product,email=test@example.com&name=John,POST,Valid
/checkout.php,id=1,,GET,Valid
/admin/users.php,id=1,email=test@example.com&name=John,POST,Valid
/register.php,category=tech&sort=date,product_id=5&qty=2,POST,Valid
/settings.php,id=1,,GET,Valid
/static/css/main.css,page=about,username=john&password=pass123,POST,Valid
/news/article.php,q=hello+world,username=john&password=pass123,POST,Valid
/api/users,,,GET,Valid
/settings.php,lang=ar,,GET,Valid
/user/profile,,,GET,Valid
/admin/panel.php,id=1&lang=en,,GET,Valid
/sitemap.xml,id=2&name=product,username=john&password=pass123,POST,Valid
/cart.php,q=hello+world,,GET,Valid
/user/profile,token=abc123,,GET,Valid
/api/users,token=abc123,,GET,Valid
/api/orders,id=1&lang=en,login=john&pass=secret123,POST,Valid
/home.php,q=hello+world,,GET,Valid
/static/css/main.css,,username=admin&password=adminpass,POST,Valid
/assets/logo.png,theme=dark,,GET,Valid
/register.php,filter=active,email=test@example.com&name=John,POST,Valid
/api/orders,,,GET,Valid
/checkout.php,,,GET,Valid
/shop/item,lang=ar,comment=Nice+post&post_id=3,POST,Valid
/settings.php,filter=active,,GET,Valid
/admin/panel.php,page=about,,GET,Valid
/robots.txt,q=hello+world,title=Hello&body=World,POST,Valid
/logout.php,filter=active,user=ayad&pwd=mypass,POST,Valid
/search.php,lang=ar,,GET,Valid
/api/products,username=john&remember=1,title=Hello&body=World,POST,Valid
/index.html,,email=test@example.com&name=John,POST,Valid
/favicon.ico,,,GET,Valid
/settings.php,,,GET,Valid
/admin/panel.php,q=hello+world,,GET,Valid
/home.php,id=1,,GET,Valid
/shop/checkout,,username=admin&password=adminpass,POST,Valid
/robots.txt,page=1&limit=10,,GET,Valid
/shop/item,,login=john&pass=secret123,POST,Valid
/products.php,q=hello+world,,GET,Valid
/search.php,theme=dark,email=test@example.com&name=John,POST,Valid
/assets/logo.png,user=john&role=admin,email=test@example.com&name=John,POST,Valid
/assets/logo.png,,,GET,Valid
/index.php,id=1&lang=en,,GET,Valid
/user/settings,page=about,,GET,Valid
/admin/panel.php,user=john&role=admin,,GET,Valid
/assets/style.css,offset=0&count=20,,GET,Valid
/api/products,token=abc123,,GET,Valid
/api/products,filter=active,,GET,Valid
/robots.txt,q=hello+world,,GET,Valid
/sitemap.xml,id=5,username=john&password=pass123,POST,Valid
/shop/checkout,page=1&limit=10,,GET,Valid
/api/orders,filter=active,,GET,Valid
/logout.php,category=tech&sort=date,title=Hello&body=World,POST,Valid
/shop/checkout,user=john&role=admin,,GET,Valid
/favicon.ico,id=5,,GET,Valid
/about.php,offset=0&count=20,,GET,Valid
/contact.php,,,GET,Valid
/static/js/app.js,username=john&remember=1,comment=Nice+post&post_id=3,POST,Valid
/index.php,q=hello+world,,GET,Valid
/user/profile,,,GET,Valid
/search.php,,,GET,Valid
/favicon.ico,,,GET,Valid
/login.php,category=tech&sort=date,comment=Nice+post&post_id=3,POST,Valid
/logout.php,page=1&limit=10,user=ayad&pwd=mypass,POST,Valid
/robots.txt,page=1&limit=10,comment=Nice+post&post_id=3,POST,Valid
/api/products,,,GET,Valid
/settings.php,id=5,,GET,Valid
/logout.php,,,GET,Valid
/checkout.php,filter=active,,GET,Valid
/static/css/main.css,page=1&limit=10,,GET,Valid
/search.php,theme=dark,,GET,Valid
/register.php,,comment=Nice+post&post_id=3,POST,Valid
/checkout.php,id=2&name=product,,GET,Valid
/home.php,page=about,,GET,Valid
/api/v1/auth/token,token=abc123,,GET,Valid
/api/orders,page=1&limit=10,title=Hello&body=World,POST,Valid
/home.php,,,GET,Valid
/search.php,user=john&role=admin,,GET,Valid
/checkout.php,category=tech&sort=date,,GET,Valid
/assets/style.css,username=john&remember=1,,GET,Valid
/admin/users.php,,,GET,Valid
/user/settings,category=tech&sort=date,,GET,Valid
/news/article.php,,,GET,Valid
/index.html,username=john&remember=1,,GET,Valid
/cart.php,filter=active,,GET,Valid
/products.php,id=1,product_id=5&qty=2,POST,Valid
/login.php,user=john&role=admin,,GET,Valid
/settings.php,,,GET,Valid
/admin/users.php,,user=ayad&pwd=mypass,POST,Valid
/index.html,,login=john&pass=secret123,POST,Valid
/dashboard.php,theme=dark,,GET,Valid
/dashboard.php,,,GET,Valid
/checkout.php,id=1,,GET,Valid
/about.php,id=2&name=product,,GET,Valid
/admin/panel.php,token=abc123,,GET,Valid
/assets/style.css,theme=dark,,GET,Valid
/contact.php,filter=active,,GET,Valid
/api/users,,user=ayad&pwd=mypass,POST,Valid
/robots.txt,page=about,,GET,Valid
/static/js/app.js,,email=test@example.com&name=John,POST,Valid
/shop/cart,,,GET,Valid
/robots.txt,,username=john&password=pass123,POST,Valid
/logout.php,id=1&lang=en,,GET,Valid
/shop/checkout,id=1,username=john&password=pass123,POST,Valid
/news/article.php,page=1&limit=10,,GET,Valid
/search.php,theme=dark,,GET,Valid
/api/users,,email=test@example.com&name=John,POST,Valid
/blog/post.php,lang=ar,,GET,Valid
/settings.php,id=1&lang=en,email=test@example.com&name=John,POST,Valid
/cart.php,username=john&remember=1,,GET,Valid
/blog/post.php,id=1,,GET,Valid
/static/js/app.js,theme=dark,username=admin&password=adminpass,POST,Valid
/static/css/main.css,id=1&lang=en,login=john&pass=secret123,POST,Valid
/products.php,,title=Hello&body=World,POST,Valid
/assets/logo.png,id=1&lang=en,,GET,Valid
/settings.php,id=5,comment=Nice+post&post_id=3,POST,Valid
/register.php,offset=0&count=20,,GET,Valid
/api/orders,page=1&limit=10,,GET,Valid
/register.php,category=tech&sort=date,,GET,Valid
/sitemap.xml,offset=0&count=20,,GET,Valid
/admin/panel.php,category=tech&sort=date,,GET,Valid
/cart.php,username=john&remember=1,username=admin&password=adminpass,POST,Valid
/dashboard.php,id=1&lang=en,,GET,Valid
/products.php,id=5,,GET,Valid
/profile.php,,,GET,Valid
/assets/style.css,id=2&name=product,,GET,Valid
/cart.php,user=john&role=admin,email=test@example.com&name=John,POST,Valid
/sitemap.xml,,,GET,Valid
/shop/cart,id=2&name=product,username=admin&password=adminpass,POST,Valid
/api/products,user=john&role=admin,,GET,Valid
/register.php,id=2&name=product,,GET,Valid
/products.php,theme=dark,title=Hello&body=World,POST,Valid
/contact.php,page=about,username=john&password=pass123,POST,Valid
/index.html,id=5,,GET,Valid
/robots.txt,id=1,,GET,Valid
/about.php,filter=active,,GET,Valid
/blog/post.php,,,GET,Valid
/search.php,user=john&role=admin,,GET,Valid
/cart.php,lang=ar,,GET,Valid
/about.php,id=5,title=Hello&body=World,POST,Valid
/home.php,offset=0&count=20,,GET,Valid
/home.php,lang=ar,,GET,Valid
/api/orders,token=abc123,,GET,Valid
/api/products,,,GET,Valid
/favicon.ico,user=john&role=admin,,GET,Valid
/search.php,offset=0&count=20,,GET,Valid
/api/v2/data,,user=ayad&pwd=mypass,POST,Valid
/blog/post.php,,comment=Nice+post&post_id=3,POST,Valid
/sitemap.xml,id=1&lang=en,login=john&pass=secret123,POST,Valid
/news/article.php,page=about,user=ayad&pwd=mypass,POST,Valid
/admin/panel.php,q=hello+world,,GET,Valid
/favicon.ico,theme=dark,comment=Nice+post&post_id=3,POST,Valid
/static/css/main.css,,,GET,Valid
/contact.php,offset=0&count=20,email=test@example.com&name=John,POST,Valid
/shop/checkout,,,GET,Valid
/api/users,id=5,username=john&password=pass123,POST,Valid
/checkout.php,id=5,,GET,Valid
/sitemap.xml,filter=active,,GET,Valid
/api/users,category=tech&sort=date,user=ayad&pwd=mypass,POST,Valid
/login.php,token=abc123,email=test@example.com&name=John,POST,Valid
/index.php,,email=test@example.com&name=John,POST,Valid
/user/profile,lang=ar,,GET,Valid
/user/profile,filter=active,,GET,Valid
/robots.txt,category=tech&sort=date,,GET,Valid
/admin/panel.php,,,GET,Valid
/profile.php,,user=ayad&pwd=mypass,POST,Valid
/admin/panel.php,username=john&remember=1,title=Hello&body=World,POST,Valid
/api/orders,,,GET,Valid
/robots.txt,username=john&remember=1,username=john&password=pass123,POST,Valid
/news/article.php,id=5,login=john&pass=secret123,POST,Valid
/admin/users.php,,,GET,Valid
/settings.php,q=hello+world,,GET,Valid
/robots.txt,id=1,,GET,Valid
/user/settings,filter=active,username=admin&password=adminpass,POST,Valid
/news/article.php,token=abc123,email=test@example.com&name=John,POST,Valid
/about.php,user=john&role=admin,,GET,Valid
/api/v2/data,username=john&remember=1,,GET,Valid
/settings.php,,,GET,Valid
/index.html,page=about,,GET,Valid
/logout.php,,,GET,Valid
/search.php,,username=john&password=pass123,POST,Valid
/admin/users.php,,username=john&password=pass123,POST,Valid
/sitemap.xml,user=john&role=admin,,GET,Valid
/favicon.ico,id=1,,GET,Valid
/static/css/main.css,lang=ar,,GET,Valid
/about.php,,,GET,Valid
/register.php,id=5,user=ayad&pwd=mypass,POST,Valid
/api/users,filter=active,login=john&pass=secret123,POST,Valid
/assets/style.css,,,GET,Valid
/admin/users.php,page=1&limit=10,user=ayad&pwd=mypass,POST,Valid
/settings.php,page=1&limit=10,login=john&pass=secret123,POST,Valid
/shop/cart,theme=dark,,GET,Valid
/admin/panel.php,id=1&lang=en,,GET,Valid
/robots.txt,,comment=Nice+post&post_id=3,POST,Valid
/logout.php,q=hello+world,,GET,Valid
/products.php,,,GET,Valid
/shop/cart,,,GET,Valid
/blog/post.php,category=tech&sort=date,,GET,Valid
/api/v1/auth/token,page=about,,GET,Valid
/shop/cart,page=1&limit=10,,GET,Valid
/admin/users.php,id=1,,GET,Valid
/assets/style.css,id=5,,GET,Valid
/index.html,offset=0&count=20,title=Hello&body=World,POST,Valid
/settings.php,page=1&limit=10,,GET,Valid
/api/orders,lang=ar,email=test@example.com&name=John,POST,Valid
/api/orders,lang=ar,product_id=5&qty=2,POST,Valid
/robots.txt,id=5,email=test@example.com&name=John,POST,Valid
/dashboard.php,user=john&role=admin,,GET,Valid
/admin/panel.php,page=1&limit=10,,GET,Valid
/api/users,,,GET,Valid
/home.php,page=1&limit=10,,GET,Valid
/checkout.php,q=hello+world,,GET,Valid
/login.php,lang=ar,,GET,Valid
/products.php,user=john&role=admin,,GET,Valid
/shop/checkout,id=5,,GET,Valid
/robots.txt,id=5,,GET,Valid
/sitemap.xml,category=tech&sort=date,,GET,Valid
/shop/item,id=2&name=product,user=ayad&pwd=mypass,POST,Valid
/user/profile,filter=active,,GET,Valid
/search.php,id=2&name=product,email=test@example.com&name=John,POST,Valid
/about.php,,user=ayad&pwd=mypass,POST,Valid
/api/v1/auth/token,offset=0&count=20,title=Hello&body=World,POST,Valid
/blog/post.php,,,GET,Valid
/sitemap.xml,,comment=Nice+post&post_id=3,POST,Valid
/admin/panel.php,lang=ar,,GET,Valid
/sitemap.xml,,email=test@example.com&name=John,POST,Valid
/robots.txt,,,GET,Valid
/login.php,id=1,username=admin&password=adminpass,POST,Valid
/api/v1/auth/token,,comment=Nice+post&post_id=3,POST,Valid
/user/settings,theme=dark,,GET,Valid
/assets/logo.png,offset=0&count=20,,GET,Valid
/cart.php,id=5,,GET,Valid
/logout.php,,login=john&pass=secret123,POST,Valid
/index.html,category=tech&sort=date,username=admin&password=adminpass,POST,Valid
/search.php,,,GET,Valid
/api/v2/data,page=about,,GET,Valid
/api/users,,product_id=5&qty=2,POST,Valid
/dashboard.php,,,GET,Valid
/shop/checkout,,,GET,Valid
/static/js/app.js,page=1&limit=10,email=test@example.com&name=John,POST,Valid
/favicon.ico,id=2&name=product,,GET,Valid
/cart.php,filter=active,,GET,Valid
/dashboard.php,,,GET,Valid
/logout.php,filter=active,,GET,Valid
/robots.txt,,,GET,Valid
/shop/checkout,id=5,login=john&pass=secret123,POST,Valid
/index.php,,user=ayad&pwd=mypass,POST,Valid
/user/settings,user=john&role=admin,,GET,Valid
/login.php,user=john&role=admin,,GET,Valid
/user/settings,username=john&remember=1,,GET,Valid
/login.php,theme=dark,title=Hello&body=World,POST,Valid
/index.php,id=1&lang=en,,GET,Valid
/dashboard.php,page=1&limit=10,username=admin&password=adminpass,POST,Valid
/robots.txt,category=tech&sort=date,title=Hello&body=World,POST,Valid
/shop/checkout,id=1&lang=en,,GET,Valid
/shop/item,,,GET,Valid
/shop/cart,,,GET,Valid
/blog/post.php,,,GET,Valid
/search.php,username=john&remember=1,title=Hello&body=World,POST,Valid
/favicon.ico,username=john&remember=1,,GET,Valid
/api/v1/auth/token,filter=active,,GET,Valid
/login.php,category=tech&sort=date,,GET,Valid
/register.php,theme=dark,title=Hello&body=World,POST,Valid
/dashboard.php,,,GET,Valid
/static/css/main.css,page=about,product_id=5&qty=2,POST,Valid
/checkout.php,theme=dark,,GET,Valid
/user/profile,theme=dark,,GET,Valid
/sitemap.xml,page=about,,GET,Valid
/api/users,,login=john&pass=secret123,POST,Valid
/user/settings,category=tech&sort=date,,GET,Valid
/user/settings,id=5,user=ayad&pwd=mypass,POST,Valid
/api/users,,product_id=5&qty=2,POST,Valid
/dashboard.php,,email=test@example.com&name=John,POST,Valid
/home.php,,product_id=5&qty=2,POST,Valid
/static/css/main.css,,title=Hello&body=World,POST,Valid
/api/v2/data,token=abc123,,GET,Valid
/api/products,username=john&remember=1,,GET,Valid
/index.html,id=1,,GET,Valid
/settings.php,,,GET,Valid
/profile.php,,email=test@example.com&name=John,POST,Valid
/api/v2/data,username=john&remember=1,,GET,Valid
/shop/checkout,category=tech&sort=date,email=test@example.com&name=John,POST,Valid
/favicon.ico,token=abc123,,GET,Valid
/admin/panel.php,filter=active,,GET,Valid
/static/css/main.css,q=hello+world,,GET,Valid
/favicon.ico,q=hello+world,,GET,Valid
/settings.php,,,GET,Valid
/checkout.php,page=1&limit=10,user=ayad&pwd=mypass,POST,Valid
/news/article.php,,,GET,Valid
/home.php,category=tech&sort=date,product_id=5&qty=2,POST,Valid
/contact.php,id=1,,GET,Valid
/robots.txt,lang=ar,,GET,Valid
/api/orders,q=hello+world,,GET,Valid
/logout.php,page=about,,GET,Valid
/profile.php,,title=Hello&body=World,POST,Valid
/profile.php,,,GET,Valid
/api/products,username=john&remember=1,,GET,Valid
/admin/users.php,username=john&remember=1,email=test@example.com&name=John,POST,Valid
/shop/checkout,token=abc123,,GET,Valid
/dashboard.php,,,GET,Valid
/news/article.php,,,GET,Valid
/api/orders,q=hello+world,title=Hello&body=World,POST,Valid
/api/v1/auth/token,id=1&lang=en,product_id=5&qty=2,POST,Valid
/about.php,,product_id=5&qty=2,POST,Valid
/settings.php,,,GET,Valid
/shop/cart,q=hello+world,,GET,Valid
/blog/post.php,,login=john&pass=secret123,POST,Valid
/settings.php,,title=Hello&body=World,POST,Valid
/assets/logo.png,offset=0&count=20,username=admin&password=adminpass,POST,Valid
/api/v1/auth/token,filter=active,,GET,Valid
/shop/item,id=1,,GET,Valid
/admin/panel.php,id=1,comment=Nice+post&post_id=3,POST,Valid
/search.php,offset=0&count=20,,GET,Valid
/robots.txt,page=about,username=john&password=pass123,POST,Valid
/contact.php,id=5,,GET,Valid
/index.html,category=tech&sort=date,,GET,Valid
/sitemap.xml,theme=dark,,GET,Valid
/cart.php,lang=ar,,GET,Valid
/api/v1/auth/token,,comment=Nice+post&post_id=3,POST,Valid
/admin/users.php,page=about,comment=Nice+post&post_id=3,POST,Valid
/login.php,filter=active,,GET,Valid
/user/profile,page=1&limit=10,login=john&pass=secret123,POST,Valid
/static/css/main.css,,,GET,Valid
/shop/cart,,login=john&pass=secret123,POST,Valid
/api/orders,user=john&role=admin,title=Hello&body=World,POST,Valid
/admin/users.php,theme=dark,,GET,Valid
/contact.php,,,GET,Valid
/admin/panel.php,id=5,user=ayad&pwd=mypass,POST,Valid
/register.php,filter=active,user=ayad&pwd=mypass,POST,Valid
/admin/users.php,id=1,user=ayad&pwd=mypass,POST,Valid
/cart.php,id=5,,GET,Valid
/admin/panel.php,category=tech&sort=date,,GET,Valid
/home.php,id=5,,GET,Valid
/assets/style.css,id=1&lang=en,,GET,Valid
/api/users,lang=ar,username=admin&password=adminpass,POST,Valid
/favicon.ico,id=1&lang=en,login=john&pass=secret123,POST,Valid
/shop/item,,,GET,Valid
/static/js/app.js,category=tech&sort=date,,GET,Valid
/robots.txt,id=1&lang=en,,GET,Valid
/admin/users.php,,title=Hello&body=World,POST,Valid
/settings.php,user=john&role=admin,product_id=5&qty=2,POST,Valid
/api/v1/auth/token,token=abc123,title=Hello&body=World,POST,Valid
/admin/users.php,,username=john&password=pass123,POST,Valid
/products.php,token=abc123,comment=Nice+post&post_id=3,POST,Valid
/robots.txt,,,GET,Valid
/contact.php,,email=test@example.com&name=John,POST,Valid
/robots.txt,,,GET,Valid
/news/article.php,token=abc123,title=Hello&body=World,POST,Valid
/shop/cart,category=tech&sort=date,email=test@example.com&name=John,POST,Valid
/news/article.php,username=john&remember=1,,GET,Valid
/index.html,username=john&remember=1,,GET,Valid
/about.php,category=tech&sort=date,,GET,Valid
/login.php,offset=0&count=20,,GET,Valid
/profile.php,username=john&remember=1,comment=Nice+post&post_id=3,POST,Valid
/assets/logo.png,,,GET,Valid
/contact.php,username=john&remember=1,,GET,Valid
/static/css/main.css,page=1&limit=10,email=test@example.com&name=John,POST,Valid
/api/users,,,GET,Valid
/about.php,page=1&limit=10,username=john&password=pass123,POST,Valid
/contact.php,token=abc123,,GET,Valid
/assets/style.css,theme=dark,username=john&password=pass123,POST,Valid
/products.php,,,GET,Valid
/blog/post.php,q=hello+world,email=test@example.com&name=John,POST,Valid
/shop/item,,,GET,Valid
/home.php,filter=active,login=john&pass=secret123,POST,Valid
/profile.php,,product_id=5&qty=2,POST,Valid
/api/v2/data,filter=active,product_id=5&qty=2,POST,Valid
/profile.php,id=2&name=product,,GET,Valid
/api/v2/data,user=john&role=admin,,GET,Valid
/checkout.php,lang=ar,title=Hello&body=World,POST,Valid
/settings.php,,email=test@example.com&name=John,POST,Valid
/checkout.php,,,GET,Valid
/user/settings,offset=0&count=20,,GET,Valid
/products.php,offset=0&count=20,,GET,Valid
/profile.php,id=1,username=admin&password=adminpass,POST,Valid
/robots.txt,,,GET,Valid
/checkout.php,,,GET,Valid
/robots.txt,id=1,,GET,Valid
/login.php,id=1&lang=en,,GET,Valid
/products.php,offset=0&count=20,,GET,Valid
/shop/cart,username=john&remember=1,,GET,Valid
/search.php,,user=ayad&pwd=mypass,POST,Valid
/checkout.php,,title=Hello&body=World,POST,Valid
/assets/style.css,page=about,,GET,Valid
/shop/cart,filter=active,,GET,Valid
/assets/style.css,page=1&limit=10,,GET,Valid
/index.php,user=john&role=admin,,GET,Valid
/static/js/app.js,,login=john&pass=secret123,POST,Valid
/dashboard.php,id=2&name=product,,GET,Valid
/login.php,,user=ayad&pwd=mypass,POST,Valid
/profile.php,q=hello+world,user=ayad&pwd=mypass,POST,Valid
/shop/item,,,GET,Valid
/api/v2/data,page=1&limit=10,,GET,Valid
/api/v1/auth/token,category=tech&sort=date,,GET,Valid
/static/css/main.css,offset=0&count=20,,GET,Valid
/api/orders,page=about,,GET,Valid
/news/article.php,id=5,,GET,Valid
/sitemap.xml,,,GET,Valid
/login.php,page=about,,GET,Valid
/assets/logo.png,lang=ar,,GET,Valid
/dashboard.php,id=2&name=product,,GET,Valid
/dashboard.php,,email=test@example.com&name=John,POST,Valid
/favicon.ico,username=john&remember=1,,GET,Valid
/sitemap.xml,id=1&lang=en,,GET,Valid
/admin/panel.php,id=1,,GET,Valid
/index.php,page=about,,GET,Valid
/static/js/app.js,page=about,,GET,Valid
/shop/cart,,,GET,Valid
/api/products,lang=ar,,GET,Valid
/login.php,,,GET,Valid
/assets/style.css,id=2&name=product,,GET,Valid
/api/users,page=about,,GET,Valid
/shop/cart,theme=dark,user=ayad&pwd=mypass,POST,Valid
/register.php,id=2&name=product,,GET,Valid
/about.php,,,GET,Valid
/api/v2/data,,email=test@example.com&name=John,POST,Valid
/admin/users.php,filter=active,,GET,Valid
/shop/checkout,,,GET,Valid
/assets/style.css,q=hello+world,,GET,Valid
/settings.php,,username=admin&password=adminpass,POST,Valid
/profile.php,id=2&name=product,,GET,Valid
/shop/cart,id=2&name=product,email=test@example.com&name=John,POST,Valid
/register.php,q=hello+world,,GET,Valid
/assets/style.css,,title=Hello&body=World,POST,Valid
/api/users,token=abc123,,GET,Valid
/blog/post.php,page=1&limit=10,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/shop/checkout,user=john&role=admin,,GET,Valid
/products.php,,username=john&password=pass123,POST,Valid
/products.php,username=john&remember=1,,GET,Valid
/products.php,,product_id=5&qty=2,POST,Valid
/shop/cart,,login=john&pass=secret123,POST,Valid
/cart.php,username=john&remember=1,,GET,Valid
/shop/item,,,GET,Valid
/user/settings,,,GET,Valid
/cart.php,,,GET,Valid
/robots.txt,category=tech&sort=date,,GET,Valid
/cart.php,,login=john&pass=secret123,POST,Valid
/api/v2/data,q=hello+world,,GET,Valid
/shop/cart,page=about,,GET,Valid
/index.html,q=hello+world,,GET,Valid
/api/v2/data,id=1&lang=en,,GET,Valid
/api/users,,,GET,Valid
/api/v1/auth/token,id=1&lang=en,,GET,Valid
/profile.php,,,GET,Valid
/sitemap.xml,page=about,,GET,Valid
/home.php,category=tech&sort=date,,GET,Valid
/assets/logo.png,page=about,,GET,Valid
/blog/post.php,theme=dark,,GET,Valid
/search.php,user=john&role=admin,login=john&pass=secret123,POST,Valid
/api/users,,login=john&pass=secret123,POST,Valid
/assets/style.css,category=tech&sort=date,login=john&pass=secret123,POST,Valid
/api/v1/auth/token,user=john&role=admin,,GET,Valid
/settings.php,,,GET,Valid
/home.php,offset=0&count=20,user=ayad&pwd=mypass,POST,Valid
/dashboard.php,,,GET,Valid
/assets/logo.png,theme=dark,,GET,Valid
/dashboard.php,user=john&role=admin,,GET,Valid
/shop/item,lang=ar,,GET,Valid
/api/orders,token=abc123,,GET,Valid
/products.php,page=about,,GET,Valid
/products.php,id=2&name=product,,GET,Valid
/home.php,id=2&name=product,,GET,Valid
/assets/style.css,,,GET,Valid
/cart.php,filter=active,title=Hello&body=World,POST,Valid
/static/css/main.css,page=1&limit=10,product_id=5&qty=2,POST,Valid
/user/settings,,user=ayad&pwd=mypass,POST,Valid
/login.php,offset=0&count=20,,GET,Valid
/index.html,id=1,,GET,Valid
/news/article.php,user=john&role=admin,username=admin&password=adminpass,POST,Valid
/index.html,q=hello+world,username=john&password=pass123,POST,Valid
/about.php,username=john&remember=1,,GET,Valid
/index.html,,,GET,Valid
/user/profile,,username=john&password=pass123,POST,Valid
/index.php,user=john&role=admin,comment=Nice+post&post_id=3,POST,Valid
/api/v2/data,,,GET,Valid
/cart.php,username=john&remember=1,,GET,Valid
/checkout.php,theme=dark,email=test@example.com&name=John,POST,Valid
/index.html,filter=active,,GET,Valid
/search.php,id=1&lang=en,,GET,Valid
/register.php,user=john&role=admin,,GET,Valid
/shop/item,filter=active,,GET,Valid
/api/v2/data,q=hello+world,login=john&pass=secret123,POST,Valid
/contact.php,id=2&name=product,,GET,Valid
/index.php,,,GET,Valid
/static/js/app.js,id=1,,GET,Valid
/search.php,q=hello+world,product_id=5&qty=2,POST,Valid
/contact.php,token=abc123,,GET,Valid
/search.php,,,GET,Valid
/register.php,,,GET,Valid
/register.php,filter=active,username=john&password=pass123,POST,Valid
/checkout.php,lang=ar,,GET,Valid
/search.php,page=about,,GET,Valid
/index.html,id=5,,GET,Valid
/sitemap.xml,username=john&remember=1,,GET,Valid
/search.php,,comment=Nice+post&post_id=3,POST,Valid
